protein	species	construct	bait	replicate	intensity	batch
NbD000560.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.650122557622129	R0563
NbD000560.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.3697113270121352	R0563
NbD000560.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.15705786189870072	R0563
NbD000560.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.18732058834378468	R0563
NbD000582.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.0084958352844122	R0563
NbD000582.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.016322952180505	R0563
NbD000582.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.0723532145237007	R0563
NbD000582.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.5587380431452118	R0563
NbD000582.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.5628238030565922	R0563
NbD000582.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.5572655010295358	R0563
NbD000582.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.817430949452857	R0563
NbD000582.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.8149411059487943	R0563
NbD000582.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.7890986440518337	R0563
NbD000586.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.01355323209253889	R0563
NbD000586.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.3811469548464945	R0563
NbD000586.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.5644466559655896	R0563
NbD000586.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.4231938150876484	R0563
NbD000586.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.26154159526400456	R0563
NbD000586.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.4693466834418327	R0563
NbD000586.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.4452223211163737	R0563
NbD000586.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.514973655736128	R0563
NbD000586.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.24540464946668017	R0563
NbD000606.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.4017101576863995	R0563
NbD000606.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.11629133025585993	R0563
NbD000606.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.034699610082540924	R0563
NbD000606.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.455525249237633	R0563
NbD000606.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.19815628343596517	R0563
NbD000606.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.3925488030950459	R0563
NbD000606.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.4351395522950636	R0563
NbD000606.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.2974240591117656	R0563
NbD000606.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.4048314473206494	R0563
NbD000630.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.0853516964427588	R0563
NbD000630.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.4461514921169685	R0563
NbD000630.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.2502605008407164	R0563
NbD000630.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.349314367263951	R0563
NbD000630.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.285152554649375	R0563
NbD000630.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.3242764492502563	R0563
NbD000630.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.583948672426138	R0563
NbD000630.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.7473643235783887	R0563
NbD000630.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.637690133494165	R0563
NbD000633.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.093200510497816	R0563
NbD000633.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.07078396522292607	R0563
NbD000633.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.08521843426109754	R0563
NbD000633.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.18965766966602615	R0563
NbD000633.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.06279530275216949	R0563
NbD000633.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.1129687533874435	R0563
NbD000633.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.7239972423313521	R0563
NbD000633.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.9481317632273888	R0563
NbD000633.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.9204595793920642	R0563
NbD000675.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.212062688266073	R0563
NbD000675.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.2585476498458363	R0563
NbD000675.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.3170051674263132	R0563
NbD000675.1	Nb	35S	LST8	1 MaxLFQ Intensity	2.066022132866138	R0563
NbD000675.1	Nb	35S	LST8	2 MaxLFQ Intensity	2.028038732351878	R0563
NbD000675.1	Nb	35S	LST8	3 MaxLFQ Intensity	1.5985322432910607	R0563
NbD000675.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.3053700033411264	R0563
NbD000675.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.594737005750611	R0563
NbD000675.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.6578915267153036	R0563
NbD000691.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.4445587654489006	R0563
NbD000691.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.3205825840160021	R0563
NbD000691.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.5962231127849718	R0563
NbD000691.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.48638425864673	R0563
NbD000691.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.4260910471794128	R0563
NbD000691.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.3933461831467326	R0563
NbD000691.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.5965616791166113	R0563
NbD000691.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.5929360333751368	R0563
NbD000691.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.610097883623016	R0563
NbD000692.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.4441796531422393	R0563
NbD000692.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.5509208541570296	R0563
NbD000692.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.5564256222693742	R0563
NbD000692.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.017530587418802	R0563
NbD000692.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.1985379026346648	R0563
NbD000692.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.1445718035703702	R0563
NbD000692.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.7599491621548966	R0563
NbD000692.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.7457981122106188	R0563
NbD000692.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.8788240129261853	R0563
NbD000717.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.07556423409909645	R0563
NbD000717.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.18120607505102979	R0563
NbD000717.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.27864033210928973	R0563
NbD000717.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.3565455983315499	R0563
NbD000717.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.3108368470283284	R0563
NbD000717.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.5696034516169416	R0563
NbD000717.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.9922090201954838	R0563
NbD000717.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.9917836238485154	R0563
NbD000717.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.944962460133884	R0563
NbD000719.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.280562300518879	R0563
NbD000719.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.337682065048398	R0563
NbD000719.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.300381782799352	R0563
NbD000719.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.2825207353785864	R0563
NbD000719.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.291627584381843	R0563
NbD000719.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2563638696038817	R0563
NbD000719.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.8937027420045318	R0563
NbD000719.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.961023389453988	R0563
NbD000719.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.9406489053293718	R0563
NbD000733.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.280782939639769	R0563
NbD000733.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.5443387416615315	R0563
NbD000733.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.5782087215690255	R0563
NbD000733.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.5948230668574377	R0563
NbD000733.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.6070479604077	R0563
NbD000733.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.6025695573676395	R0563
NbD000733.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.157507596193109	R0563
NbD000733.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.1271995489449256	R0563
NbD000733.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.0060248988214435	R0563
NbD000736.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.7765339296616531	R0563
NbD000736.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.094383111665177	R0563
NbD000736.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.199102267248436	R0563
NbD000736.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.8878040916406391	R0563
NbD000736.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.880032592388865	R0563
NbD000736.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.3921961032646859	R0563
NbD000736.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.651165053625828	R0563
NbD000736.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.5869482502209387	R0563
NbD000736.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.8987052382154097	R0563
NbD000753.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.3986331332112183	R0563
NbD000753.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.8267827853505203	R0563
NbD000753.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.6358987438905483	R0563
NbD000753.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.2619171529792412	R0563
NbD000753.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.324011081971359	R0563
NbD000753.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.149117771804836	R0563
NbD000753.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.995745419642553	R0563
NbD000753.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.5297345591355747	R0563
NbD000753.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.796248668203301	R0563
NbD000762.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.6295494422640292	R0563
NbD000762.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.8800171738271894	R0563
NbD000762.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.8984452440927186	R0563
NbD000762.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.167455865746791	R0563
NbD000762.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.1848904162515947	R0563
NbD000762.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.245518041962649	R0563
NbD000762.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.20783480197271187	R0563
NbD000762.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.2979130180448166	R0563
NbD000762.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.20918124938689298	R0563
NbD000767.1	Nb	35S	GFP	1 MaxLFQ Intensity	1.3151817298420845	R0563
NbD000767.1	Nb	35S	GFP	2 MaxLFQ Intensity	1.3577001772756194	R0563
NbD000767.1	Nb	35S	GFP	3 MaxLFQ Intensity	1.357220411511161	R0563
NbD000767.1	Nb	35S	LST8	1 MaxLFQ Intensity	1.933823771158284	R0563
NbD000767.1	Nb	35S	LST8	2 MaxLFQ Intensity	1.8769354745964293	R0563
NbD000767.1	Nb	35S	LST8	3 MaxLFQ Intensity	1.9915252893409097	R0563
NbD000767.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	1.3057340486231226	R0563
NbD000767.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	1.2916853686960543	R0563
NbD000767.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	1.3970727387976505	R0563
NbD000769.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.4448432284990143	R0563
NbD000769.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.3481572012673306	R0563
NbD000769.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.507489574618658	R0563
NbD000769.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.7943390282369254	R0563
NbD000769.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.7586831548689468	R0563
NbD000769.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.708565967790892	R0563
NbD000769.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.417020622011568	R0563
NbD000769.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.4963690202073934	R0563
NbD000769.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.6478117763775242	R0563
NbD000771.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.269041205136281	R0563
NbD000771.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.3079752415246624	R0563
NbD000771.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.264616249427093	R0563
NbD000771.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.0847886525921577	R0563
NbD000771.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.284331878557932	R0563
NbD000771.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.0763573796452484	R0563
NbD000771.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.1817632250951045	R0563
NbD000771.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.321691396339542	R0563
NbD000771.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2506134078589057	R0563
NbD000775.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.3640648669099393	R0563
NbD000775.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.2188219314589672	R0563
NbD000775.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.3111607314951008	R0563
NbD000775.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.8913039337558473	R0563
NbD000775.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.0727986122115454	R0563
NbD000775.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.929748571687378	R0563
NbD000775.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.1682833233083265	R0563
NbD000775.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.090960422184549	R0563
NbD000775.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.222698989024145	R0563
NbD000786.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.506717075664998	R0563
NbD000786.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.8335669944852047	R0563
NbD000786.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.7151795360745137	R0563
NbD000786.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.8183522930814944	R0563
NbD000786.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.7191120993804496	R0563
NbD000786.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.1475181203379243	R0563
NbD000786.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.6270072790967021	R0563
NbD000786.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.200037219126175	R0563
NbD000786.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.16629770812748745	R0563
NbD000797.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.9455669238773794	R0563
NbD000797.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.8336552092398384	R0563
NbD000797.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.506847728305484	R0563
NbD000797.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.26627775374544	R0563
NbD000797.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.297352205321804	R0563
NbD000797.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2375156448651805	R0563
NbD000797.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.292228567175277	R0563
NbD000797.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.21506626030381	R0563
NbD000797.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2834018440087496	R0563
NbD000798.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.279754573292053	R0563
NbD000798.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.268606282073286	R0563
NbD000798.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.3571363543709083	R0563
NbD000798.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.5126101937024874	R0563
NbD000798.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2389638554690272	R0563
NbD000798.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.3351409893116006	R0563
NbD000798.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.2766120333640667	R0563
NbD000798.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.284019600011232	R0563
NbD000798.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.275169136809379	R0563
NbD000808.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.2394567612204686	R0563
NbD000808.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.9468096844613647	R0563
NbD000808.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9236445874115544	R0563
NbD000808.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.08961997836974397	R0563
NbD000808.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.07326289520206399	R0563
NbD000808.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.03892063154448639	R0563
NbD000808.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.3267666194851906	R0563
NbD000808.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.3793897515627684	R0563
NbD000808.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.5221281412245853	R0563
NbD000821.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.3722130131123097	R0563
NbD000821.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.3663428554076657	R0563
NbD000821.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.34619688407718224	R0563
NbD000821.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.14478012933358853	R0563
NbD000821.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.07267036757152476	R0563
NbD000821.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.15882656112878984	R0563
NbD000821.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.03706198269534083	R0563
NbD000821.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.0218163655064066	R0563
NbD000821.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.04504033869609288	R0563
NbD000822.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.7751959865335017	R0563
NbD000822.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.8445465544804902	R0563
NbD000822.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.8261055921855317	R0563
NbD000822.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.7546745311022214	R0563
NbD000822.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.7218595668789716	R0563
NbD000822.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.6681769932337891	R0563
NbD000822.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.42647065228035275	R0563
NbD000822.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.4029399604258583	R0563
NbD000822.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.6790690028259008	R0563
NbD000842.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.2882960615695591	R0563
NbD000842.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.5927316139717416	R0563
NbD000842.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.4582005245628445	R0563
NbD000842.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.47349817270043754	R0563
NbD000842.1	Nb	35S	LST8	2 MaxLFQ Intensity	1.078339339476937	R0563
NbD000842.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.4984191291583553	R0563
NbD000842.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.18233990018586432	R0563
NbD000842.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.0855596610977738	R0563
NbD000842.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.11041100344528054	R0563
NbD000855.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.2905116460964785	R0563
NbD000855.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.282521031899942	R0563
NbD000855.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.272359353301723	R0563
NbD000855.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.4986953408610706	R0563
NbD000855.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.4805921318957189	R0563
NbD000855.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.6390603737771805	R0563
NbD000855.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.3139772207144564	R0563
NbD000855.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.3242650772740925	R0563
NbD000855.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.3555787740397585	R0563
NbD000867.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.324613458859641	R0563
NbD000867.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.297008644709092	R0563
NbD000867.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.271119008475181	R0563
NbD000867.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.3799272970738361	R0563
NbD000867.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.3994809316839571	R0563
NbD000867.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.49948434776299844	R0563
NbD000867.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.165923132145641	R0563
NbD000867.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.252829479353407	R0563
NbD000867.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.16864916944052	R0563
NbD000868.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.2889063250077795	R0563
NbD000868.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.8501635150985303	R0563
NbD000868.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.7444747910761287	R0563
NbD000868.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.2904430774031908	R0563
NbD000868.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.289864583881688	R0563
NbD000868.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2612146058723432	R0563
NbD000868.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.441454865258531	R0563
NbD000868.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.3258800015481502	R0563
NbD000868.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.395646847357393	R0563
NbD000885.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.4330681551621537	R0563
NbD000885.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.3928056817003106	R0563
NbD000885.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.4012404045521995	R0563
NbD000885.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.0601533818406235	R0563
NbD000885.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.0591144087850624	R0563
NbD000885.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.0364874418942325	R0563
NbD000885.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.2648318739523257	R0563
NbD000885.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.2302469831541916	R0563
NbD000885.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.368039980516883	R0563
NbD000886.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.2032622852424428	R0563
NbD000886.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.9289126488146654	R0563
NbD000886.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.0342541057571693	R0563
NbD000886.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.3063611854298793	R0563
NbD000886.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.3234640840718589	R0563
NbD000886.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.6810068016888726	R0563
NbD000886.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.6738669830148979	R0563
NbD000886.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.6068810940343867	R0563
NbD000886.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.5774988705663432	R0563
NbD000898.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.0197593867750208	R0563
NbD000898.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.8038823424566921	R0563
NbD000898.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9711994159762104	R0563
NbD000898.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.351770525322197	R0563
NbD000898.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.3353429695825767	R0563
NbD000898.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.301302324888991	R0563
NbD000898.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.192854017827534	R0563
NbD000898.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.279302192665621	R0563
NbD000898.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.3451876828164377	R0563
NbD000919.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.6990085744454504	R0563
NbD000919.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.7403016931200543	R0563
NbD000919.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.47675535106305134	R0563
NbD000919.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.5577132492654702	R0563
NbD000919.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.4977459666263151	R0563
NbD000919.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.5112315136981316	R0563
NbD000919.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.33523243217961607	R0563
NbD000919.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.33848315145608865	R0563
NbD000919.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.406556663289237	R0563
NbD000945.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.4242188656017376	R0563
