protein	logFC	se	df	t	pval	adjPval	group1	group2	batch
NbD001888.1	0.6735776493618688	0.11344727551010747	9.118877439855702	5.937362940918375	2.076458723469444e-4	3.966183471150378e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001895.1	1.1005327076634308	0.14420426469305367	7.6304713914842575	7.631762555746685	7.866200545541593e-5	1.6304810643424792e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001919.1	1.0317067813556413	0.05717859989939087	7.847677543676486	18.043582444673188	1.1373662312231487e-7	4.977230481003946e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001922.1	-0.002488776951087868	0.058361301820512794	7.751805369120944	-0.042644301505507444	0.9670629758633433	0.9736001298236633	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001927.1	-0.08612779750240968	0.11495388454218253	7.214461020326279	-0.7492378169334932	0.47742797549331417	0.5346236076451448	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001930.1	1.1393194265623683	0.09085242463242037	5.745363318902916	12.540330444365557	2.1655273019201002e-5	5.026273238950134e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001933.1	-0.2608094385414603	0.15379505486244432	8.163203700931941	-1.6958246074604324	0.12760602982183064	0.15793455436120205	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001935.1	0.6247035317731758	0.0635072988890936	8.913692706632968	9.83672023060107	4.405737802052358e-6	1.1966465957185373e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001938.1	0.6801181075323779	0.1156463550557127	7.796620292754099	5.8810163727575375	4.0766661126454386e-4	7.383276932022626e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001960.1	0.49487515942204174	0.11059168169692381	8.950140339828852	4.474795498437628	0.0015654439924275116	0.002550840174385894	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001966.1	-2.046786050652363	0.05079793134688434	8.499659203926146	-40.29270476932328	5.268595802093295e-11	1.307782557986269e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001969.1	-0.816432609598317	0.07523276198097917	8.574577561268228	-10.852088745654887	2.666955372795238e-6	7.742661862020224e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD001974.1	-0.26294820040035843	0.05641091815048476	9.018286747871944	-4.661299780636504	0.001176642194587125	0.0019601928879251582	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002009.1	-0.015224652804241838	0.12273109987386652	6.981259997042634	-0.1240488581939586	0.9047726753791921	0.9221086481738664	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002047.1	1.5584000708359902	0.052082249660262064	9.013806002994844	29.921903930832407	2.477621697260748e-10	3.911665633696474e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002057.1	3.692502714687173	0.06296437353575157	8.959173916460749	58.64431752966694	6.808257544885613e-13	1.1236645079413216e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002068.1	0.9405347164304705	0.06121403092282531	8.582083091589837	15.364691758597564	1.5328046539363585e-7	6.430583280551784e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002069.1	-0.02593234687149517	0.05661456831053688	7.525246652299089	-0.458050774656684	0.6598511597262449	0.7073452451192088	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002075.1	-0.11754355347213089	0.09103350887048436	7.983745584201669	-1.2912119386649483	0.2327587925114631	0.2768076350655356	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002087.1	-0.07572712451767266	0.07287562608316697	8.335352130460787	-1.0391282872993983	0.3279466275143916	0.3804896213280451	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002094.1	1.839157703918446	0.07388912436217424	8.461919375510416	24.890776819923428	3.264196462387206e-9	2.7674439836709748e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002102.1	-0.7291196522607074	0.2016436398279726	8.900610146627127	-3.6158822211438864	0.005711374324172875	0.008597850566173992	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002105.1	0.09825272481144712	0.08147283430981392	7.993696336141036	1.205956876838541	0.2623132310350052	0.30989305030788034	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002107.1	1.1145521134007415	0.07486233277211819	9.118877439855702	14.888022749617635	1.0453232180537997e-7	4.6611817747149475e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002109.1	0.0514088334057786	0.061089485028956975	9.118877439855702	0.8415332586518014	0.42156903441473936	0.4783063600215987	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002127.1	0.7694139796076711	0.06809627763944272	6.841953619450531	11.298913924217368	1.1272267325838217e-5	2.7718486742897718e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002142.1	0.18811700687873587	0.045714555812335626	9.118877439855702	4.115035212219525	0.0025451686899758976	0.004019729129307993	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002148.1	-0.18841735707984633	0.0715138180365986	6.100476791528327	-2.634698611440659	0.03821402679344859	0.0505897101372232	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002149.1	-1.7411208355215366	0.10237034234132308	8.077176631536194	-17.008059128260932	1.3038117952889804e-7	5.579914848037514e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002158.1	2.3200199563126724	0.1517039824635099	7.34421282125092	15.293072196510847	7.777598940707152e-7	2.616310455141807e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002170.1	0.317493394697528	0.054932461438327924	7.898975188809048	5.779704502300055	4.347357356473461e-4	7.819642781289624e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002186.1	1.7584926502906386	0.06631839951849287	8.194958263677396	26.515909054775715	3.0975051572132036e-9	2.636124389034018e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002187.1	-0.06383551000049202	0.18490369619166494	7.84399333250014	-0.345236527529024	0.7389914843871936	0.781471832342112	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002188.1	-0.4677723332530934	0.08274984621659554	8.532944912728919	-5.652848369394086	3.7976042965790207e-4	6.897437397201245e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002190.1	0.5565011821748368	0.0712931983116719	8.988101805421977	7.805810306643631	2.7126010879670155e-5	6.161617519591573e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002193.1	-0.5551522806355672	0.07452067376892142	8.385459384483369	-7.449641187585336	5.6792370932539724e-5	1.2025986413582345e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002203.1	-0.019277320562036807	0.04842690596468245	9.118877439855702	-0.398070456454428	0.6997371882985411	0.7443870850756861	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002217.1	0.41287615226474866	0.047554716047065286	7.917609157490439	8.682128431933476	2.5710548983144656e-5	5.8699403605871396e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002220.1	0.27020721515280927	0.06275237719829464	8.82069127056257	4.305927953915862	0.002067755800764354	0.0033090017613951047	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002230.1	-0.4552656372961238	0.11011314381045746	8.214388963095466	-4.134525829902671	0.0030956709216501768	0.004829419580283866	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002233.1	0.02144709560881701	0.08436949177978488	8.085010895091049	0.2542043949345655	0.8056835101696029	0.838901731267084	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002242.1	-0.9684596150539957	0.10210959405674647	8.688807537734423	-9.484511460458682	7.1173440392999824e-6	1.8434952560923084e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002267.1	-2.3052904394375053	0.12990281223914055	7.262870329151945	-17.746270459438957	3.015476305740269e-7	1.1408254135518647e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002268.1	-0.06278513127716451	0.062032802262955634	7.073767848823515	-1.0121279224340014	0.3448379373325152	0.39863800879732936	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002277.1	1.670185528388811	0.04478256466602591	8.943691482708306	37.29544167120669	3.9938197323769826e-11	1.094747641979163e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002281.1	0.25863913021502766	0.09125892169180651	6.425472556516519	2.8341243291092826	0.027663664579213806	0.037466278672302906	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002297.1	-0.2245691377564087	0.07339445880670696	8.964031109680349	-3.059756028010755	0.013639814919164182	0.019377644851772836	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002317.1	0.8904884100904414	0.1875862279384301	8.648090588341727	4.7470884183604305	0.0011705019363780218	0.0019506910301145101	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002333.1	-0.5285629657455966	0.07147239852722091	8.511375404403104	-7.395343889911412	5.5437153481089516e-5	1.1761310624573027e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002350.1	-0.5141685074237674	0.09199089254323625	9.118877439855702	-5.589341435969928	3.2317389820731327e-4	5.934817004481198e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002351.1	-0.0410244702747905	0.14788394855565418	8.63108885745357	-0.277409892523606	0.7879948221524847	0.8239552692200567	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002352.1	-0.17932914150377002	0.17394902612839072	7.765707045711553	-1.0309292641363124	0.33360926328729335	0.3867051732673362	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002357.1	-0.3725722830504982	0.24416297512219098	9.118877439855702	-1.5259163796806006	0.16093638939280286	0.19621204883473709	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002399.1	-0.18572312873253674	0.07435108452888214	8.032547120196753	-2.497920910089636	0.036948311342435654	0.04904487673143271	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002416.1	-0.6629084439347802	0.06731906441088513	9.118877439855702	-9.847261689328997	3.6888808905513523e-6	1.0237217278871704e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002419.1	0.9388652026789657	0.08803420390874826	8.92168824505125	10.664777563640436	2.240404729763404e-6	6.620455246417254e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002425.1	-0.09252146332883701	0.08073155233865094	8.954829282290106	-1.146038452731963	0.2814804695318852	0.3301797684086277	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002431.1	0.3199272628409365	0.0564879864831472	9.118877439855702	5.663633681409136	2.936470440910309e-4	5.430639126106296e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002432.1	-0.3908948637354137	0.07912177765071957	8.391277646735713	-4.940420644503287	9.85875435192588e-4	0.0016685194865304859	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002436.1	-1.110602714691153	0.10507499994113632	8.808859270787224	-10.569618989420125	2.669329302229746e-6	7.744521637897732e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002446.1	3.1366414238260276	0.07861924066035587	5.622852434240512	39.896613061638156	4.079721703450526e-8	2.13195281532362e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002489.1	-0.2636699873880593	0.06330832028307913	5.623901119306056	-4.164855207168279	0.006809079521057456	0.010107298106340437	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002501.1	-0.8201113528097447	0.0930888400489501	6.115070832931193	-8.8099857338269	1.0679400528862085e-4	2.1551744156709935e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002514.1	0.9896435412660968	0.09303125475638248	7.163627317347122	10.637753342762492	1.205336442829191e-5	2.9460849160617208e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002528.1	-2.9065761335583167	0.07581045194071744	7.322480324801451	-38.340044929836495	1.0404734364651738e-9	1.1311034827558142e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002540.1	3.0691049936559893	0.08092592179148357	7.516747813482123	37.92486913604701	7.344836484098269e-10	8.727853566742305e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002548.1	2.7487374651708603	0.05811990794406919	9.118877439855702	47.29425015290916	3.214965678280537e-12	2.434655364501261e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002577.1	-0.01861119831295605	0.09069735888120392	8.95608727391729	-0.20520110555074858	0.8420030039870418	0.8680363225228663	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002583.1	-0.016160377224006574	0.08374958019603547	6.5853199598917405	-0.19296069527965912	0.8528049655037846	0.8773503536428526	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002599.1	-0.05264271195131555	0.12886483265861182	9.082237300793892	-0.40851107990631086	0.692362467666621	0.7374196675886682	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002601.1	-0.3094803136796587	0.048097227032026166	7.813338584512535	-6.434473103274482	2.2319092474065477e-4	4.229079948012067e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002609.1	-0.4246482658753073	0.051337195208302	9.118877439855702	-8.271746521255903	1.5623219388535987e-5	3.73486057934611e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002625.1	0.0924989677156144	0.1686712075825648	7.500073141756312	0.5483980878617711	0.5993562791863851	0.6521977241609276	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002632.1	-0.4462018283361074	0.09559644582905413	6.8976501946602315	-4.667556669774177	0.002385304845518437	0.0037792702304171545	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002634.1	0.4991965567115401	0.06841633006949029	8.936425009630263	7.296453291261129	4.755726938527317e-5	1.0215667289105794e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002637.1	0.3458798572429333	0.06575904685643787	6.961618133594786	5.259806426301195	0.001194250305264801	0.0019865637989289393	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002640.1	0.11603184383718144	0.09786590717511624	8.306512793522518	1.185620684326361	0.2685786859558451	0.31654169581923397	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002653.1	0.7007131914170669	0.057410333387610174	8.134852716847963	12.205349630808607	1.6316097330967994e-6	5.013777364151651e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002660.1	0.4923606992665484	0.05594015114877345	9.003404336872123	8.801561832700624	1.0217122483626139e-5	2.5431812399354644e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002664.1	0.4998435953840636	0.07153295220199274	8.689336440864892	6.987599141338656	7.62845601752042e-5	1.585299604013081e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002673.1	1.1652611683986682	0.07625863586208784	8.316578075174593	15.280383070397678	2.235116057861674e-7	8.814208778928472e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002677.1	-0.003491522892268646	0.1072914315188688	8.727153594656972	-0.03254242060937186	0.9747715596724015	0.9793747084812884	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002691.1	0.31960570038654246	0.058045590109040986	8.66965892090792	5.506115103423882	4.302411105063071e-4	7.764981848654596e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002695.1	2.7259441885447333	0.04922660400052303	8.412244680083347	55.375426436399515	4.437785307309013e-12	2.839434515614695e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002701.1	-0.6354543893046355	0.060167224437866165	8.500620297919372	-10.56147088787285	3.5473529475326327e-6	9.905983105984877e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002705.1	0.330508748362514	0.07488476390682389	7.793376912924464	4.413564670828806	0.002393148278145599	0.0037903532459250392	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002707.1	0.29053990339110514	0.1418997999994735	7.269049626550915	2.047500443215446	0.07833463146626989	0.09988559742902221	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002710.1	0.36917701334959446	0.09394161118365607	7.092467124152382	3.9298560956960014	0.00553065396256022	0.008348718138989557	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002738.1	-0.41349519774513543	0.05637447056280985	7.865713501874595	-7.334795229419282	8.841503286318166e-5	1.8137666062107238e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002741.1	-0.11812087138140798	0.08972973467779982	6.617834130352333	-1.3164072289476239	0.23179343401679506	0.2757329774193398	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002751.1	-0.062072036653444414	0.06847614544047648	5.939953239387091	-0.9064767920881456	0.3999598324686403	0.45633823581968463	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002752.1	1.1927823088504068	0.04248350335270954	9.060209836345056	28.076364111208186	4.023681213398256e-10	5.6712327007771e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002761.1	1.0014888643121083	0.07689039492618498	6.283226446749473	13.024889068049927	8.81445968890074e-6	2.2288062190157616e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002763.1	0.49465632506246043	0.10421167391746615	8.537307664134314	4.746649837466575	0.0012135981943787433	0.002015745997206032	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002769.1	2.244202525424763	0.07695187010382162	5.809396821283546	29.16371652042944	1.5977283948858473e-7	6.65298272912392e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002783.1	-5.784567918533953	0.5169938665680466	8.185531349585307	-11.188852117208995	3.038282157145727e-6	8.646525272692426e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002788.1	-3.2722600565324624	0.060147354514968124	7.797182472642775	-54.40405622026378	2.4118524945506247e-11	7.697254961180137e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002826.1	-0.469768830911175	0.08821065200271193	5.8079829736477215	-5.3255340511113385	0.001976818433416333	0.0031725663651236266	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002830.1	-0.2924204264720646	0.06096403278300527	7.266223199313757	-4.796605689011794	0.0017800731130561403	0.0028743645352854483	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002839.1	-0.014217452104408312	0.0515712360763855	8.798037835787458	-0.2756856958663919	0.7891549986515899	0.8249753238126588	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002845.1	-2.30906826354343	0.052347600675835416	7.976780623439833	-44.11029796460828	8.124177490511368e-11	1.7706743915904778e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002874.1	-2.5374640303131755	0.1655725274001952	7.347847447957907	-15.32539286653532	7.624368660882309e-7	2.569055744858383e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002878.1	1.2796750446812648	0.16312678898404182	8.069020341860735	7.844665199695995	4.794067714399444e-5	1.028813378863435e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002881.1	-0.2723513869600811	0.10260511258622856	7.0877866040616215	-2.6543646812063	0.03236423235410898	0.04332036853150357	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002886.1	-0.7902854699891518	0.1496386530078354	8.084010318389646	-5.281292327242285	7.200915501301619e-4	0.0012480097152760138	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002888.1	0.3267121366018498	0.05060857667958364	8.883131243305815	6.455667359909195	1.244008794413128e-4	2.472522817365595e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002890.1	-0.27215766929550544	0.1112135462602885	8.93943364855334	-2.4471629441483422	0.037099302252875645	0.04923067492303189	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002894.1	-6.061365866869663e-4	0.20698118884253155	7.053383652338692	-0.0029284621954128727	0.9977445342230578	0.998191352196288	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002895.1	-3.4329963568482196	0.10768814945415306	7.9153895454265415	-31.879054234373083	1.208035630282851e-9	1.2610988775943407e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002901.1	2.5334401337868058	0.044556456627092546	8.892706764194106	56.85910248631279	1.0598400169842522e-12	1.3153792210793442e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002931.1	0.6117280909120733	0.14726837036084883	8.299929921376197	4.153832146123215	0.0029458394418467233	0.0046069340658631995	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002938.1	-1.414417487646354	0.08040809632255584	8.079825304310788	-17.590485937789648	9.960569158871224e-8	4.481754582259479e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002955.1	1.3204480148869786	0.06963661765621475	6.059340023717201	18.96197804157903	1.2617764880679703e-6	4.032630435398921e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002962.1	0.5362089432114511	0.13128315132203708	9.118877439855702	4.084369835822516	0.0026656085348980767	0.004193640469691762	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002968.1	2.399269945232225	0.06403682271418186	7.409823834197164	37.46703605113238	1.0161392196704732e-9	1.1155061507340723e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002969.1	-0.11859284364419195	0.09967091704778921	8.756029006207484	-1.1898440102375123	0.26536855014227934	0.31300598786581413	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002971.1	-0.0822582963312796	0.06589574205390605	9.118877439855702	-1.248309735460421	0.24301612169416303	0.28800955748793644	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002974.1	0.058702057606896965	0.12328173157836679	8.472878486029138	0.47616185184405596	0.6459964370223163	0.6951618691270975	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002979.1	0.07547783440383482	0.0650713730432242	8.77505860991285	1.1599238017261144	0.2766652370016192	0.32521449064015645	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD002999.1	0.3051522530654917	0.052035667662595056	8.82598235271125	5.864290145062271	2.582955275916905e-4	4.8307426424431697e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003005.1	0.15574438016238532	0.0605904233093277	9.118877439855702	2.5704454871898705	0.02986351801675159	0.04018981882495364	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003032.1	-1.0006967259558064	0.05571917519121205	8.34618113514399	-17.959647150585152	5.7974989678078536e-8	2.8559234165562836e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003058.1	-0.017875963835441638	0.08826445011031189	7.127470960712888	-0.20252733476615403	0.845164590807998	0.8706929655822309	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003085.1	-0.02639751429092	0.06319535481067133	6.664417712907466	-0.4177128899743506	0.6892845467619693	0.7344916181570423	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003109.1	-1.3344529279523492	0.06223297342526079	7.194341760006306	-21.442859861982516	8.746234596095853e-8	4.0039114933766676e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003111.1	3.202768805370487	0.07445414250470217	6.150135248444491	43.01666364861049	7.325183891274302e-9	5.3167255671226925e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003131.1	-0.2829770075388362	0.05436214258572187	8.84217035993252	-5.205405712120693	5.928511449831285e-4	0.0010424474284866658	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD003134.1	-0.4382725425650417	0.09784799452329294	9.118877439855702	-4.479116252716962	0.001485016892936607	0.0024319418611598856	Nb_35S_LST8	Nb_35S_GFP	R0563
